sha256,filesize,File Type,File Class,datetime,alienvault_adversary,Campaign_Tag,tags,Comment,Report link,Normalized_Tag,Alias
d0d626deb3f9484e649294a8dfa814c5568f846d5aa02d4cdad5d041a29d5600,214831104,"Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.2, Code page: 1252, Title: Installation Database, Subject: SolarWinds Orion Core Services 2019.4, Author: SolarWinds Worldwide, LLC., Keywords: Installer, Comments: This installer database contains the logic and data required to install SolarWinds Orion Core Services 2019.4., Create Time/Date: Tue Mar 24 10:55:04 2020, Name of Creating Application: Windows Installer XML Toolset (3.9.1208.0), Security: 4, Template: Intel;1033, Last Saved By: Intel;1033, Revision Number: {079A74C5-95D0-446E-86F7-B8EAF0A29654}119.4.20161.5220;{079A74C5-95D0-446E-86F7-B8EAF0A29654}119.4.20161.5220;{DA36F8E2-99FC-44DF-B011-09F6B063B0F7}, Number of Pages: 200, Number of Characters: 152174623",CDF,12/14/20 7:29,"['APT29', 'Cozy Bear', 'SolarWinds Orion', 'UNC2452', 'solarwinds-supply-chain-compromises-with-sunburst-backdoor']",C0024,"['Digital College', 'Emotet', 'Gootkit CnC', 'Hammertoss', 'Hammertoss - Solarwinds Orion - Sunburst - - Solorigate Teardrop', 'Infor', 'Orion', 'Solarwinds', 'Solarwinds Orion', 'Solorigate Teardrop Raindrop', 'Sunburst', 'Sunstrike.ru', 'WannaCry', 'accept reject', 'account', 'addressobj', 'addressvalue', 'advantage', 'advisories', 'agent', 'agenttesla', 'akamaitechnologies.com', 'alert', 'amazon', 'analysis', 'android', 'apache', 'april', 'apt', 'arguepatch', 'articles', 'attack', 'august', 'avemariarat', 'backdoor', 'bank', 'bazarbackdoor', 'bazarloader', 'bccg-2955', 'beacon', 'beyond', 'binder', 'bitrat', 'bits', 'black basta', 'bloodhound', 'body', 'businesslayer.dll', 'bypass', 'c2 server', 'caddywiper', 'cain', 'case studies', 'cert', 'chain attack', 'chat', 'cisa', 'class', 'clop', 'cobalt', 'cobalt strike', 'cobaltstrike', 'code', 'code issues', 'computer security', 'comspec', 'confuserex', 'contact', 'conti', 'cookie', 'core', 'cosmicgale', 'crackmapexec', 'csirt', 'cyber', 'cyber risks', 'cyber security', 'cybersecurity', 'cybox', 'cyboxcommon', 'dark halo', 'date', 'description', 'disallowedcertstl.cab', 'dnsrecords', 'domain', 'download', 'downloader', 'dump', 'dword', 'egregor', 'emotet', 'empire', 'engagements', 'enterprise', 'evil', 'example', 'exception', 'exchange', 'execution', 'ezuri loader', 'fail', 'false', 'february', 'figure', 'files', 'fin11', 'fireeye', 'flash', 'format', 'fraud', 'function', 'gate', 'github', 'go gocrypter', 'go panda', 'hackforlife', 'hacking', 'hash new', 'hello', 'high', 'holy wellmess', 'hooks', 'icedid', 'implant', 'indicator', 'indicators', 'indonesia', 'industroyer2', 'info', 'infostealer', 'insiktrf', 'installer', 'iocs', 'ip watchlist', 'ipv4', 'ipv4 https', 'ipv4 new', 'january', 'john', 'jump', 'june', 'kaiji', 'keylogger', 'known malicious', 'koadic', 'learn', 'leverage', 'light', 'live', 'llc https', 'local', 'ltexas', 'lucky', 'macos', 'magic', 'malicious', 'malicious ipv4', 'malware', 'mandiant', 'march', 'marker', 'masslogger', 'maze', 'media', 'medium', 'medusa', 'metasploit', 'meterpreter', 'mexico', 'microsoft', 'mimikatz', 'mission', 'msil', 'mustang water', 'nefilim', 'netfix typosquatting domains some hijack fritbox routers deliver', 'news', 'next', 'no info', 'null', 'object', 'october', 'olol', 'orion', 'orion platform', 'orion software', 'path', 'persistence', 'persistent threat', 'phase', 'phishing', 'podcast', 'poshc2', 'powershell', 'powersploit', 'prior', 'procdump', 'protect', 'psexec', 'pull', 'pupy', 'pupyrat', 'qakbot', 'quasar', 'raas', 'random', 'ransomware', 'registered', 'remcomsvc', 'research', 'reviews', 'revisar correo', 'risk management', 'rootkits', 'ryuk ransomware', 'saml', 'security', 'security strategy', 'sentinel', 'service', 'shane', 'sharphound', 'shell', 'shellcode', 'sign', 'solarwinds', 'solarwinds orion', 'solarwinds web', 'solorigate', 'speakeasy', 'speed', 'ssl certificate', 'star', 'stealth', 'stix', 'strong', 'sttx', 'sunburst', 'sunburst a', 'sunburst cname', 'supernova', 'system', 'systweak', 't1027', 't1057', 't1070', 't1105', 't1132', 't1195', 't1518', 't1568', 't1569', 't1584', 'target', 'targets solar', 'team', 'teamviewer', 'teardrop', 'technical review', 'test', 'threat', 'threat research', 'timestomp', 'title', 'tools', 'trackprocesses', 'trickbot', 'trojan', 'true filemd5', 'true filesha1', 'true filesha256', 'ttps', 'u. s. computer emergency readiness', 'uboot', 'ultimasms', 'ultimate', 'unc2198', 'unc2452', 'unknown', 'update function', 'us ip', 'uscert', 'userinit', 'vash', 'virustotal', 'volexity', 'webshell', 'whois', 'whois record', 'window', 'winds users', 'winnti', 'write', 'zebrocy loader', 'zero']",Bachdoor Indicators,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/sunburst-malware-and-solarwinds-supply-chain-compromise/,APT29,
d12582262c06d6e0f68c62c891f469d819e18e0498fa2e9d277981f25eee93a1,1775616,"PE32 executable (GUI) Intel 80386, for MS Windows",PEXE,2/15/21 6:19,"['Insikt', 'TAG-16', 'Tag-16 Chinese Nation state']",C0007,"['APT40', 'CobaltStrike', 'FunnyDream', 'PCShare', 'RedFoxtrot', 'ShadowPad', 'TAG-16', 'TAG-33', 'Trochilus', 'analysis', 'april', 'apt40', 'china', 'chinoxy', 'cobalt strike', 'cyber threat', 'funnydream', 'future', 'indonesia', 'insikt', 'insikt group', 'june', 'laos', 'naikon', 'newcore', 'newcore rat', 'recorded future', 'redalpha', 'reddelta', 'redfoxtrot', 'royal road', 'royalroad', 'rtf sample', 'shadowpad', 'smanager', 'south china', 'southeast asia', 'tag16', 'threat activity', 'twitter']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
d1e2a9367338d185ef477acc4d91ad45f5e6a7d11936c3eb4be463ae0b119185,946574,Microsoft Word 2007+,OOXML,5/27/20 7:01,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['******_pms.docx', 'BLINDINGCAN', 'Boeing', 'University of Washington', 'adversary', 'april', 'attack', 'back', 'clicker', 'code', 'contact', 'cve-2017-0199', 'date', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'guid', 'hidden cobra', 'implant', 'kimsuky', 'konni', 'korean', 'lazarus', 'life', 'mcafee', 'mcafee atr', 'microsoft word', 'min read', 'mozilla', 'office', 'phase', 'podcast', 'service', 'sqlite', 'stealer', 'strong', 'target', 'team', 'tips', 'ttps', 'ultimate', 'unknown', '이재춘국장']",Operation North Star,,Lazarus,
d31fe5cfa884e04ee26f323b8d104dcaa91146f5c7c216212fd3053afaade80f,43520,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,1/18/18 21:43,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
d4be329aa00c2610a4ab48e7924cd77212de1648392ae3914527eaafa8014dc0,80384,"Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.1, Code page: 1252, Author: HoneyBee, Template: Normal.dotm, Last Saved By: HoneyBee, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Create Time/Date: Sat Feb  3 00:32:00 2018, Last Saved Time/Date: Sat Feb  3 00:32:00 2018, Number of Pages: 1, Number of Words: 0, Number of Characters: 1, Security: 1",CDF,2/7/18 9:18,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
d60a03b67683d80fa2f74bd933ec93cbb8b40a247d9d3c31aea9794e50fbd2e2,44032,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,1/17/18 8:33,['Konni'],C0006,"['konni', 'north korea', 'syscon']",North Korean Threat Actors,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/mcafee-uncovers-operation-honeybee-malicious-document-campaign-targeting-humanitarian-aid-groups/,Korean Speaking Actor,
d7ef8935437d61c975feb2bd826d018373df099047c33ad7305585774a272625,1283075,Microsoft Word 2007+,OOXML,5/4/20 17:55,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['******_pms.docx', 'DBLL Dropper', 'DRATzarus', 'DeathNote', 'Lazarus', 'Lazarus Group', 'Macros', 'Manuscrypt', 'NukeSped', 'OSINT', 'Operation Dream Job', 'OperationDreamJob', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'adversary', 'appdata', 'april', 'apt', 'apts', 'attack', 'back', 'backdoor', 'blindingcan', 'clicker', 'cobalt strike', 'code', 'concept', 'contact', 'copperhedge', 'cve-2017-0199', 'date', 'deathnote', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'filehashsha256', 'gamaredon', 'gopuram', 'graphsteel', 'grimplant', 'guid', 'hidden cobra', 'iconcache.db', 'implant', 'information', 'initial', 'installer', 'invisimole', 'june', 'kimsuky', 'konni', 'korean', 'lazarus', 'lazarus group', 'life', 'loader', 'macros', 'mailbox', 'malicious', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'microbackdoor', 'microsoft word', 'mimikatz', 'min read', 'mozilla', 'nukesped', 'office', 'pcaudit.sys', 'pdf file', 'phase', 'podcast', 'programdata', 'roaming mantis', 'service', 'south korea', 'sqlite', 'stage rat c2', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'tips', 'trojan', 'trojanized pdf', 'ttps', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'ultimate', 'ultravnc viewer', 'unc1151', 'unknown', 'vector', 'virus total', 'virustotal', 'white', 'windows', 'winrar', '© all', '이재춘국장']",Operation North Star,,Lazarus,
db7e38f4d2606c7f456c1f043ddeefff17846576c82f2351127fb6bd9eb7668e,28757,Microsoft Word 2007+,OOXML,8/13/20 23:30,"['Lazarus', 'Lazarus Group']",C0022,"['DBLL Dropper', 'DRATzarus', 'Lazarus Group', 'Operation Dream Job', 'OperationDreamJob', 'apts', 'cobalt strike', 'dotm', 'filehashsha256', 'gamaredon', 'graphsteel', 'grimplant', 'iconcache.db', 'information', 'initial', 'invisimole', 'mailbox', 'microbackdoor', 'pcaudit.sys', 'stage rat c2', 'uac0010', 'uac0020 group', 'uac0035', 'uac0051', 'uac0056 group', 'ukraine', 'unc1151', 'vector', 'virus total', 'white', '© all']","Third Infection Method, Operation Dream Job, Decoy Legitimate File",,Lazarus,
dbbdcc944c4bf4baea92d1c1108e055a7ba119e97ed97f7459278f1491721d02,290851,Microsoft Word 2007+,OOXML,4/8/20 9:52,"['Hidden Cobra', 'Lazarus Group']",C0022,"['******_pms.docx', 'adversary', 'april', 'attack', 'back', 'clicker', 'code', 'contact', 'cve-2017-0199', 'date', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'guid', 'hidden cobra', 'implant', 'kimsuky', 'konni', 'korean', 'lazarus', 'life', 'mcafee', 'mcafee atr', 'microsoft word', 'min read', 'mozilla', 'office', 'phase', 'podcast', 'service', 'sqlite', 'stealer', 'strong', 'target', 'team', 'tips', 'ttps', 'ultimate', 'unknown', '이재춘국장']",Operation North Star,,Lazarus,
df5536c254a5d9ac626dbff7525de8301729807433d377db807ce3d8bc7c3ffe,383308,Microsoft Word 2007+,OOXML,5/15/20 2:00,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['******_pms.docx', 'DeathNote', 'Lazarus', 'Lazarus Group', 'Macros', 'Manuscrypt', 'NukeSped', 'OSINT', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'adversary', 'appdata', 'april', 'apt', 'attack', 'back', 'backdoor', 'blindingcan', 'clicker', 'code', 'concept', 'contact', 'copperhedge', 'cve-2017-0199', 'date', 'deathnote', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'gopuram', 'guid', 'hidden cobra', 'implant', 'installer', 'june', 'kimsuky', 'konni', 'korean', 'lazarus', 'lazarus group', 'life', 'loader', 'macros', 'malicious', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'microsoft word', 'mimikatz', 'min read', 'mozilla', 'nukesped', 'office', 'pdf file', 'phase', 'podcast', 'programdata', 'roaming mantis', 'service', 'south korea', 'sqlite', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'tips', 'trojan', 'trojanized pdf', 'ttps', 'ultimate', 'ultravnc viewer', 'unknown', 'virustotal', 'windows', 'winrar', '이재춘국장']",Operation North Star,,Lazarus,
e61649ac70198e223c123ad29c7d02ebe4fe6da7f35282d26bd93d466e85176d,8823640,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,11/17/20 18:54,"['China APT', 'hidden cobra']",C0007,"['CVE-2017-11882', 'CVE-2018-0798', 'China APT', 'Chinoxy RAT', 'Chinoxy8T', 'FunnyDream RAT', 'PcShare RAT', 'RoyalRoad', 'any.run', 'domains', 'hashes', 'hybrid analysis', 'show', 'virustotal', 'whois emails']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
e97ac9089fa80dc38e8fe920008c117d93203e45a1516d24b59f17f7055b8ced,271360,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows",PEXE,8/6/19 10:29,"['China APT', 'hidden cobra']",C0007,"['CVE-2017-11882', 'CVE-2018-0798', 'China APT', 'Chinoxy RAT', 'Chinoxy8T', 'FunnyDream RAT', 'PcShare RAT', 'RoyalRoad', 'any.run', 'domains', 'hashes', 'hybrid analysis', 'show', 'virustotal', 'whois emails']",https://apt.etda.or.th/cgi-bin/showcard.cgi?g=FunnyDream&n=1,https://www.bitdefender.com/files/News/CaseStudies/study/379/Bitdefender-Whitepaper-Chinese-APT.pdf,TAG-16,"Chinese-State sponsored, Overlap with TAG-16"
ec254c40abff00b104a949f07b7b64235fc395ecb9311eb4020c1c4da0e6b5c4,574976,"PE32 executable (DLL) (GUI) Intel 80386, for MS Windows, UPX compressed",PEXE,10/26/19 18:04,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['APT38', 'DeathNote', 'Lazarus', 'Lazarus Group', 'Macros', 'Manuscrypt', 'NukeSped', 'OSINT', 'T1059', 'T1071', 'T1082', 'T1129', 'T1566', 'T1574.002', 'adversary', 'appdata', 'april', 'apt', 'attack', 'back', 'backdoor', 'backdoor mata', 'blindingcan', 'clicker', 'code', 'concept', 'contact', 'copperhedge', 'cve-2017-0199', 'date', 'deathnote', 'defense', 'dll implant', 'dlls', 'dotm', 'downloader', 'dprk', 'dreamjob', 'evilclippy', 'gamaredon', 'gopuram', 'guid', 'hidden cobra', 'implant', 'installer', 'june', 'kimsuky', 'konni', 'korean', 'lazarus', 'lazarus group', 'lcpdot', 'life', 'linux mata', 'loader', 'macros', 'malicious', 'malware descriptions', 'malware technologies', 'manuscrypt', 'mcafee', 'mcafee atr', 'microsoft word', 'mimikatz', 'min read', 'mozilla', 'nukesped', 'office', 'pdf file', 'pdf reader', 'phase', 'podcast', 'programdata', 'roaming mantis', 'service', 'south korea', 'sqlite', 'stealer', 'strong', 'target', 'targeted attacks', 'team', 'tips', 'trojan', 'trojanized pdf', 'ttps', 'ultimate', 'ultravnc viewer', 'unknown', 'virustotal', 'windows', 'winrar']","2019 Campaign, Operation Death Note",https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-north-star-a-job-offer-thats-too-good-to-be-true/,Lazarus,
ecaf150e087ddff0ec6463c92f7f6cca23cc4fd30fe34c10b3cb7c2a6d135c77,89088,"PE32 executable (GUI) Intel 80386, for MS Windows",PEXE,6/13/17 12:27,"['BlackEnergy, CRASHOVERRIDE, INDUSTROYER', 'Electrum', 'Havex']",C0025,"['BlackEnergy', 'BlackEnergy, CRASHOVERRIDE, INDUSTROYER', 'CrashOverride', 'Endowerpo', 'Endowerpo.A', 'ICS', 'Industrial Control Systems', 'Industroyer', 'Russia', 'Ukraine', 'VertekMTI', 'code issues', 'github', 'history files', 'industroyer', 'latest commit', 'pull', 'search sign', 'sign', 'skip', 'type name', 'vsoc']",Primary Backdoor,https://www.dragos.com/wp-content/uploads/CRASHOVERRIDE2018.pdf,Sandworm,"Quedagh, VOODOO BEAR, TEMP.Noble, IRON VIKING, G0034, ELECTRUM, TeleBots, IRIDIUM, Blue Echidna, FROZENBARENTS"
ecbe46ca324096fd5e35729f39fa3bda9226bbefd6286d53e61b1be56a36de5b,88851,Microsoft Word 2007+,OOXML,6/10/20 23:19,"['Hidden Cobra', 'Lazarus', 'Lazarus Group']",C0022,"['******_pms.docx', 'adversary', 'april', 'attack', 'back', 'clicker', 'code', 'contact', 'cve-2017-0199', 'date', 'defense', 'dll implant', 'dlls', 'dotm', 'evilclippy', 'gamaredon', 'guid', 'hidden cobra', 'implant', 'kimsuky', 'konni', 'korean', 'lazarus', 'life', 'mcafee', 'mcafee atr', 'microsoft word', 'min read', 'mozilla', 'office', 'phase', 'podcast', 'service', 'sqlite', 'stealer', 'strong', 'target', 'team', 'tips', 'ttps', 'ultimate', 'unknown', '이재춘국장']",Operation North Star,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-north-star-a-job-offer-thats-too-good-to-be-true/,Lazarus,
ee42ddacbd202008bcc1312e548e1d9ac670dd3d86c999606a3a01d464a2a330,1747968,"PE32+ executable (DLL) (GUI) x86-64, for MS Windows",PEXE,5/26/21 10:49,"['APT29', 'NOBELIUM']",C0024,"['01236575988', '01569', '2020 US Elections Hack', '2izvpg', '40432', 'Cloverleaf', 'Cozy Bear', 'Email-based Phishing', 'Genio.io', 'Hammertoss', 'Infor', 'Malicious Loinc', 'NOBELIUM', 'Nobelium', 'Ransomware Sobdinski', 'Ransomware Sodinokibi', 'The Dukes', 'WannaCry', 'a80do68ncfmhg', 'abbschevis', 'abcbc', 'abijopqruvyz', 'accd', 'acceptencoding', 'acedeceiver', 'acegikmprtvxz', 'acenqvzzceiow', 'adddedededefg', 'address', 'admin city', 'adope player', 'agentesla', 'agenttesla', 'agnrzz', 'ainfbf', 'ajijqjnajij', 'alexa', 'algorithm', 'algorithmimpl', 'alias', 'alien', 'allocate', 'amavaldo', 'amavaldo group', 'analysis', 'aname', 'androidpsiphone', 'androidxavier', 'andromeda', 'andromeda group', 'antimalware', 'aomkjinl1', 'aparam', 'appdelegate', 'april', 'apt29', 'arguepatch', 'arkei stealer', 'arkeistealer', 'artemis', 'asiasamarkand', 'asyncrat', 'asyncrat group', 'atomicinc', 'atomsilo', 'attribute', 'ausername', 'avemaria', 'avemaria group', 'avemariarat', 'azaz09', 'azorult', 'azorult group', 'azure sentinel', 'b8b4b0b', 'base', 'bcfghklpstuwx', 'bdglp', 'beacon loader', 'beacon malware', 'beda', 'beilosvy', 'bitrat', 'black basta', 'bladabindi', 'blockinvoke', 'body length', 'bokbot', 'bonjo', 'boombox', 'brfighter', 'byval', 'c0 test', 'c9 xor', 'ca osectigo', 'ca registrant', 'ca validity', 'caddywiper', 'cain', 'call', 'callout', 'capturecallback', 'case', 'cbdbeb', 'ccomcoclass', 'cert', 'cf e8', 'cf mov', 'cffww', 'cgb lsalford', 'cgb stgreater', 'cgpointdd', 'cgrect', 'cgsizedd', 'changeicon', 'chartable', 'chromiumuser', 'cisa', 'class', 'classes', 'clmpprev', 'clmpstop', 'clonableimpl', 'closehandle', 'clsid', 'clsidperfbar', 'cname', 'cnsectigo rsa', 'cobalt', 'cobalt strike', 'cobaltstrike', 'code', 'code issues', 'collections', 'comodo valkyrie', 'comp', 'compat', 'computer security', 'concurrency', 'contact', 'contact email', 'contact phone', 'contacto', 'containedwithin', 'container', 'controls', 'cookie', 'copy', 'cottleakela', 'createchildren', 'cryptbot', 'cryptolaemus1', 'cryptopp', 'csirt', 'ctokenbase', 'currentreq', 'cyber risks', 'cyber security', 'cybersecurity', 'd0 add', 'd0 mov', 'd3 mov', 'dark halo', 'darkgreen', 'data', 'data source', 'datadefault', 'date', 'dbcsbuffer', 'decimal', 'decoy document', 'defender', 'description', 'detections type', 'device', 'dggcmpxzm', 'dhldtdbcagmst', 'dimpprev', 'direct', 'djdea', 'djvu', 'dllimport', 'dns records', 'dns replication', 'dnssec', 'dofoil', 'domain', 'domain actor', 'domain name', 'domain status', 'dosdevicesc', 'dqax45ogfmwrp', 'dropdownglyph', 'dvfa', 'dwdscrange1', 'e11e', 'edfdsrwv', 'edqppoyx', 'education', 'eefhibcliff', 'eeizqafngzeiagf', 'ekndxkijjubn', 'email', 'email spoofed', 'email url', 'emotet', 'enmpprev', 'enmpstop', 'entropy', 'enumtotype', 'error', 'esp4', 'ety4ev2', 'europe', 'execution', 'f1 jl', 'f9 mov', 'fabdwkmnnlekf', 'false', 'fareit', 'fcgttgu', 'february', 'feimkjijhd', 'ff c0', 'ff d5', 'ff ff', 'file', 'file2dev', 'filemgr', 'filesexcalibur', 'final url', 'find', 'findallcore', 'finishmsg', 'firebase', 'first', 'flatedecode', 'floating', 'flubot', 'fnrtvx85p', 'footer', 'format', 'formatul', 'forms', 'fxhqsosrrw', 'gcti', 'generickd.46360875', 'generics', 'germany', 'getclass', 'getenumerator', 'getmodel', 'gettags', 'ghgpgxg', 'github', 'glupteba', 'google llc', 'google play', 'gozi', 'gozi isfb', 'graphics', 'group', 'headers', 'hhjhlln', 'high', 'history first', 'hmaf', 'host ip', 'html', 'html document', 'http', 'http response', 'hyperlink http', 'i8i0i', 'iana id', 'iaomaomark1', 'icedid', 'iceid', 'identifier', 'ihjhkhlhmh', 'iixipihi', 'iixitipilihidi', 'imesentencemode', 'imowwwg', 'indicator type', 'industroyer2', 'info', 'infostealer', 'init', 'innerlayout', 'inprocserver32', 'insert', 'installer', 'installeragent', 'instnop', 'iocs', 'ip address', 'isfb', 'iso file', 'issuer', 'iteratedhash', 'itkgroih', 'iwtop', 'january', 'javascript', 'jnvxyc', 'jump', 'ka', 'kb body', 'keepalive', 'key algorithm', 'key identifier', 'keyid', 'keypass', 'khalesi', 'kmndresnxzy', 'known malicious', 'ktmp', 'kwloyj', 'l56a21wl5', 'lastcpu', 'launch', 'left', 'license', 'limerat', 'linkid316963', 'linkid316964', 'linkid316967', 'ljavalangstr', 'ljavalangstring', 'lkkdpvvyk', 'lnk file', 'loinc', 'loki', 'lokibot', 'makemirror', 'malicious', 'malicious ip', 'malicious iso', 'malicious lnk', 'malware', 'mao5dpswl5', 'matches no', 'medium', 'mexico', 'microsoft', 'mimikatz', 'moon', 'ms excel', 'mssqlfdlauncher', 'mstic', 'mws11sr', 'myob', 'mzmz', 'name', 'namespace3http', 'nancrat', 'nanocore', 'nblockuse', 'negasteal', 'netwire', 'netwire rc', 'new york', 'news popularity', 'next', 'njrat', 'nobelium', 'nodeset', 'noon', 'nsfocus poma', 'null', 'number', 'o3o5o7o9o', 'office open', 'oiaooim', 'oici', 'oktxtdtrsqw', 'olceofgigjclm', 'ole automation', 'oniowrite', 'open', 'oqsuwy', 'orcusrat', 'organization', 'oski stealer', 'otherfilezilla', 'oucomodo ssl', 'path', 'pchunter', 'persistence', 'pfvfkcrbi', 'phishing', 'pinkslipbot', 'please', 'pluginshortname', 'postmessagea', 'powershell', 'ppaa', 'pprpttvpxxzx', 'privacy', 'profxengagement', 'progid', 'programdata', 'programfiles', 'programs', 'publickey', 'pull', 'push', 'qaehaav', 'qakbot', 'qasctdufzh', 'qbot', 'quasar', 'qwla', 'qxyl', 'r5jhpa', 'raas', 'raccoonstealer', 'racealer', 'radioitem', 'ranks rank', 'ransomware', 'raxrbp', 'razy', 'rcscript', 'rdpwrap', 'recam', 'record type', 'redirector', 'redline stealer', 'redlinestealer', 'refer', 'registrar', 'registrar abuse', 'registrar url', 'registrar whois', 'relatedto', 'remcos', 'remcosrat', 'resolver ip', 'restrict', 'revisar correo', 'right', 'rlkajrv', 'rozena', 'rule', 'rule set', 'ryfagccx', 'sbsmonitoring', 'searchterms', 'secure server', 'security', 'see http', 'server', 'server ca', 'serveraddins', 'serving ip', 'set author', 'setnodevalue', 'sha1', 'sha256', 'sha256 cobalt', 'sha512', 'sharepoint', 'sharik', 'sign', 'siplog', 'slimjetuser', 'sliver', 'smoke loader', 'ssl certificate', 'stage', 'star', 'startiocpserver', 'state', 'statecallback', 'static', 'static01.nyt.com', 'status', 'status code', 'statvoo', 'stealer', 'stop ransomware', 'storageleveldb', 'strike beacon', 'stringfileinfo', 'strong', 'subdomain', 'subdomains', 'subject public', 'submission', 'submitnextfile', 'system', 'systembgc', 'systemfolder', 't125jhba', 'tesla', 'text', 'tfss', 'time cisco', 'times company', 'timestamp', 'tlisthelper', 'trickbot', 'trojan', 'true filemd5', 'true filesha1', 'true filesha256', 'ttl value', 'tvalue', 'type', 'type name', 'typeapplication', 'types', 'u. s. computer emergency readiness', 'ubuntu', 'ueaaxhh', 'ueba', 'ultimasms', 'umbrella', 'unicode', 'united', 'updateprogress', 'upkcs1v15', 'urls', 'ursa', 'ursnif', 'usage', 'usaid', 'uscert', 'username', 'v3 serial', 'value ingestion', 'vcperfbar', 'vendorlib', 'verdict', 'versions', 'view', 'virusdeck', 'virustotal', 'void ransomware', 'voisrtjiosd', 'volexity', 'vrotumvolitg', 'vsha1', 'vwwm6m3sv6n', 'vx_underground2_shinolocker', 'w4byteorder', 'wandevice1', 'watchbp', 'wellmess,', 'white', 'whois', 'whois record', 'win32 dll', 'win32 exe', 'winapi', 'windir', 'window position', 'windows', 'windows nt', 'windowssystem32', 'winnt', 'withheld', 'without', 'wl5pllp', 'word', 'wow64', 'write', 'wsasend', 'wuy0859lnru', 'x509v3 key', 'x509v3 subject', 'xfnpzpwm1', 'xml document', 'xwys', 'y1y01y2y1y', 'y61y', 'yara', 'yara rule', 'yararules', 'ycmazdnb', 'ycyfyrysyyy', 'yvvsrpmljigecb', 'ywspkg', 'yy0y3y5y6y', 'zlib', 'zmtdw', 'zyvffbe', 'zzyuqrst']",,https://www.microsoft.com/en-us/security/blog/2021/05/27/new-sophisticated-email-based-attack-from-nobelium/,APT29,
